geoid,rate_2010,state,urbanity,name,total_pop,total_hholds,speak_only_english,educ_less_than_hs,educ_hs_grad,educ_some_college,educ_college_grad,educ_post_grad,income_u10k,income_10k_to_u15k,income_15k_to_u25k,income_25k_to_u35k,income_35k_to_u50k,income_50k_to_u65k,income_65k_to_u75k,income_75k_or_more,marital_never_married,livinginarea_1_to_4,livinginarea_5_to_17,livinginarea_18_to_19,livinginarea_20_to_49,livinginarea_50_plus,citizenship_non_citizen,incomepovertyratio_u1,incomepovertyratio_1_to_2,incomepovertyratio_2_plus,hh_with_earnings,employ_employed,employ_unemployed,inequality_index_gini,hhtype_married_couple,hhtype_m_householder,hhtype_f_householder,hhtype_living_alone,traveltowork_drove_alone,traveltowork_carpooled,traveltowork_public_transit,commutetime_u10,commutetime_10_30,commutetime_30_60,commute_time_60_90,commutetime_90_plus,structure_year_built_median,worktype_for_profit,worktype_non_profit,worktype_government
_31107,0.64,NE,non_core,"Knox County, Nebraska",2094.0,1064.0,0.9677459372286316,0.1334564378042639,0.4030552291421857,0.3030048682222595,0.10928319623971798,0.05120026859157294,0.2325076053889613,0.1303780964797914,0.2207735767057801,0.1602201941184992,0.12096190062291758,0.04635665652614805,0.008402143995364335,0.03331884687816891,0.1912212081703607,0.0446184881927139,0.18286460187492584,0.0353625252165658,0.2992761362287884,0.4378782484870061,0.0029185150595377072,0.17560975609756094,0.2959349593495935,0.5284552845528455,0.7294673314090789,0.6271936292582215,0.022710514673352014,0.42200000000000004,0.541065337181842,0.03175019679874048,0.06271319863552874,0.33088428234059303,0.6965699208443272,0.10458143439673782,0.0016790597265531305,0.4488188976377953,0.3489003529731197,0.15585120825414064,0.0325821341297855,0.013847407005158838,1960.0,1.0410736250219643,0.9380600948866632,4.211693902653312
_31109,0.81,NE,medium_metro,"Lancaster County, Nebraska",21798.0,8872.0,0.9032135110496368,0.07114444403394046,0.2429280427580941,0.3354823216462852,0.2354158200022167,0.11502937155946355,0.2320155101819464,0.093630521434963,0.14867991720672108,0.13750824769290562,0.1382403716658984,0.08213798277249021,0.029673617325126318,0.07252546616412231,0.3500230483472979,0.060020384424481016,0.1619803960943746,0.03128137704744115,0.474051536978028,0.2726663054556752,0.03647533815298507,0.13781913308387694,0.17273750786449882,0.6894433590516242,0.8578640062525861,0.7016945109588162,0.0363718933201222,0.435,0.4857064043032504,0.03850857431842214,0.09188543055491702,0.2900280446876006,0.8092390831811768,0.09527344716654293,0.0129149193737167,0.1764245980128968,0.6890653972822628,0.10797608834029834,0.019255251432208784,0.007278664932333323,1975.0,0.9436967571050182,1.0547641205526523,4.261471830481781
_31111,0.81,NE,micropolitan,"Lincoln County, Nebraska",4181.0,1770.0,0.9618378411121544,0.07998988536749832,0.3362693863789616,0.3970414699932569,0.13250168577208365,0.0541975724881996,0.19200114371492905,0.10804531970406377,0.18067121769898853,0.13699560384574144,0.13367168233317844,0.07198255834733193,0.0268415597412345,0.07805854390793095,0.2109439222273848,0.05006773700746548,0.1830916899662756,0.029285446631885394,0.38180612803735625,0.3557489983570173,0.00791973168738198,0.08985721319547021,0.2556622353520433,0.6544805514524865,0.8071206593703554,0.6474070307960488,0.03765979081929111,0.429,0.5264829077151736,0.05168220510741792,0.08215106066747736,0.2805026347790839,0.8273364621356973,0.08888116345095312,0.002491453734283562,0.3325848151969412,0.5450628148327973,0.09303878133155308,0.012623657219153973,0.01668993141955453,1968.0,0.9851400397178662,0.9201876326782168,4.191775662535097
_31113,0.66,NE,micropolitan,"Logan County, Nebraska",172.0,87.0,0.9970544918998528,0.02204408817635271,0.3787575150300601,0.3847695390781563,0.19238476953907813,0.02204408817635271,0.15912897822445565,0.08040201005025126,0.19430485762144054,0.21943048576214405,0.18592964824120606,0.04522613065326633,0.0033500837520938024,0.031825795644891124,0.16415410385259632,0.039274924471299086,0.13444108761329304,0.0030211480362537764,0.3912386706948641,0.4320241691842901,0.0,0.007042253521126761,0.38028169014084506,0.6126760563380281,0.8948863636363636,0.7614991482112436,0.0034071550255536627,0.32899999999999996,0.6306818181818182,0.0,0.014204545454545452,0.30113636363636365,0.7226107226107226,0.08624708624708624,0.0,0.21153846153846154,0.2472527472527473,0.42857142857142855,0.1043956043956044,0.008241758241758242,1951.0,1.0614840731831767,0.9248123041037976,1.9680734747430568
_31115,0.59,NE,non_core,"Loup County, Nebraska",144.0,88.0,0.9959514170040484,0.05526315789473684,0.4947368421052632,0.3394736842105263,0.07894736842105263,0.03157894736842105,0.26497695852534564,0.1152073732718894,0.18663594470046085,0.1497695852534562,0.12211981566820275,0.02534562211981567,0.04377880184331797,0.03225806451612903,0.14746543778801846,0.0683111954459203,0.14231499051233396,0.03605313092979128,0.269449715370019,0.4838709677419355,0.003636363636363637,0.2047244094488189,0.4960629921259842,0.2992125984251969,0.7136363636363636,0.6125290023201856,0.009280742459396751,0.40700000000000003,0.6681818181818182,0.027272727272727268,0.05909090909090909,0.24545454545454545,0.5803921568627451,0.09803921568627452,0.0,0.26519337016574585,0.34806629834254144,0.26519337016574585,0.07734806629834254,0.044198895027624314,1962.0,1.0073954679055657,0.35185360766094625,1.4814639233905376
_31117,0.62,NE,micropolitan,"McPherson County, Nebraska",153.0,70.0,0.9792531120331949,0.1497175141242938,0.2344632768361582,0.403954802259887,0.17796610169491525,0.03389830508474576,0.21428571428571427,0.08163265306122447,0.21173469387755106,0.1836734693877551,0.13520408163265307,0.08163265306122447,0.025510204081632654,0.030612244897959183,0.1760204081632653,0.014799154334038053,0.2346723044397463,0.0,0.3974630021141649,0.35306553911205074,0.0,0.10483870967741936,0.20967741935483872,0.6854838709677419,0.8571428571428571,0.7391304347826086,0.0,0.325,0.6904761904761905,0.057142857142857134,0.042857142857142864,0.1523809523809524,0.6341463414634146,0.1254355400696864,0.0,0.3433476394849785,0.2274678111587983,0.37339055793991416,0.03433476394849785,0.02145922746781116,1955.0,1.0094960943482922,1.3624980854648492,1.6632715576657988
_31119,0.72,NE,micropolitan,"Madison County, Nebraska",3911.0,1662.0,0.8755764676554905,0.15215549908608622,0.311399402612456,0.35972538005438903,0.12473808568498952,0.05198163256207927,0.21734074639340087,0.1073440168610778,0.1920854682219557,0.15443875140811802,0.1292924888259021,0.06511864529961117,0.02242087285148443,0.052872560776190985,0.2802790799084269,0.057935548544977435,0.18571807648082084,0.02989651207359141,0.4023940796650648,0.3240557832355456,0.05943502174100844,0.1450509898020396,0.24187162567486506,0.6130773845230953,0.8101588689695379,0.6806937100173798,0.02396183855341493,0.43200000000000005,0.5282757615507944,0.034470193849293104,0.062308701355487536,0.3269202740125346,0.7893595730486991,0.1296975761618857,0.0015010006671114075,0.39442967756847336,0.479602450017335,0.09690280827458683,0.016294926615046803,0.012770137524557957,1968.0,0.9964773739015989,0.9422831262338868,4.287887585646266
_31121,0.84,NE,small_metro,"Merrick County, Nebraska",1258.0,584.0,0.976319069380972,0.08958373297525417,0.4064837905236908,0.3491271820448878,0.10128524841741803,0.05352004603874928,0.2351417004048583,0.09473684210526316,0.1679352226720648,0.15870445344129555,0.15271255060728745,0.08097165991902834,0.017651821862348174,0.0411336032388664,0.17894736842105266,0.047888435732140515,0.1793185107222734,0.03986317589790817,0.3412708854098145,0.3916589922378633,0.0,0.08093126385809313,0.26441241685144123,0.6546563192904656,0.787281399046105,0.6599371173258315,0.029952010590766177,0.364,0.6289348171701112,0.027344992050874404,0.044833068362480126,0.22162162162162166,0.7465331278890601,0.09861325115562404,0.004108885464817668,0.2938822184105203,0.3467695826186392,0.3256146369353917,0.009719839908519151,0.024013722126929676,1957.0,1.0307785382084924,0.9888456157598216,3.987030665103792
_31123,0.61,NE,non_core,"Morrill County, Nebraska",925.0,434.0,0.9063236870310826,0.15651135005973715,0.3419952210274791,0.3055555555555556,0.1460573476702509,0.049880525686977296,0.22936010037641155,0.12948557089084065,0.18293601003764115,0.14228356336260978,0.13475533249686325,0.05846925972396488,0.015809284818067756,0.046675031367628614,0.2010037641154329,0.04588191049266641,0.1968785257615645,0.03234298608499436,0.3640466340729598,0.36084994358781497,0.003614457831325301,0.2191780821917808,0.3634703196347032,0.417351598173516,0.8065116279069767,0.6575726670066293,0.027536970933197347,0.436,0.575813953488372,0.05209302325581396,0.08418604651162791,0.24511627906976746,0.7345629510825983,0.09983961507618284,0.0008019246190858058,0.406875543951262,0.3738033072236728,0.1936466492602263,0.010008703220191472,0.015665796344647518,1952.0,1.00517718826504,1.318657944375326,3.2365051972548864
_31125,0.7,NE,non_core,"Nance County, Nebraska",815.0,385.0,0.9683487608241266,0.1586912065439673,0.3848670756646217,0.3304703476482618,0.09693251533742332,0.029038854805725968,0.2261987491313412,0.08373870743571925,0.16226546212647672,0.1841556636553162,0.10284920083391244,0.04760250173731758,0.015983321751216122,0.05142460041695622,0.2644197359277276,0.03873744619799139,0.17130559540889526,0.032998565279770437,0.33715925394548063,0.4197991391678623,0.00028153153153153153,0.10365853658536583,0.27560975609756105,0.6207317073170732,0.767425320056899,0.5604667609618105,0.036775106082036775,0.4,0.5782361308677099,0.035561877667140834,0.04125177809388336,0.2795163584637269,0.7277955271565495,0.07092651757188498,0.0019169329073482426,0.3724295506473724,0.2955064737242955,0.26199543031226197,0.04341203351104341,0.026656511805026657,1946.0,1.0038395611930064,0.8141926636955776,3.9004113815563937
_31127,0.69,NE,non_core,"Nemaha County, Nebraska",1166.0,544.0,0.9687310261080752,0.11232583065380493,0.3682743837084673,0.2868167202572347,0.16806002143622722,0.0645230439442658,0.2593868411987599,0.09352394075094728,0.16276265931794695,0.14037202893558387,0.13951085084395454,0.04684808818463658,0.017740268687564592,0.06321047192559423,0.2359627971064416,0.04113573407202216,0.16038781163434904,0.046121883656509696,0.38199445983379504,0.3703601108033241,0.013896848137535816,0.07538035961272475,0.2206085753803596,0.7040110650069157,0.7518345563709139,0.5820319354272679,0.018248815581681,0.42,0.5206804536357572,0.028018679119412943,0.08172114743162108,0.29586390927284856,0.7458665033680343,0.14145744029393753,0.0,0.3225298930144745,0.5059786028949025,0.12146003775959725,0.03587161736941473,0.014159848961611075,1944.0,0.9730378270288286,0.6931844692551241,3.8414264289285116
_31129,0.71,NE,non_core,"Nuckolls County, Nebraska",775.0,421.0,0.9835487661574618,0.10214886328246653,0.4571784490812831,0.3030208657739022,0.09374026782933666,0.043911554033011516,0.2330927559476076,0.13285217856188186,0.2400427693130179,0.1416733493718257,0.12376369954557605,0.04276931301790965,0.006148088746324512,0.0318096765570703,0.16626570435712376,0.06166920897799085,0.14796251906733493,0.031815210285465245,0.3246894748311179,0.4338635868380911,0.0024411895250776748,0.3347921225382932,0.28227571115973743,0.38293216630196936,0.7340082834790612,0.5867319195214791,0.028276237085372486,0.445,0.5393465255407272,0.02300966405890474,0.08145421076852279,0.3216751035434883,0.8035381750465549,0.07355679702048418,0.0,0.4796584630838774,0.3495730788548468,0.13711702661978906,0.02862882973380211,0.005022601707684581,1939.0,1.0261447280374725,0.9360003823726222,3.685833094350445
_31131,0.74,NE,non_core,"Otoe County, Nebraska",2201.0,966.0,0.9614581883957144,0.125,0.34382217090069284,0.32236335642802155,0.14463048498845266,0.06418398768283295,0.2089163683696713,0.10624796615685,0.15709404490725676,0.16913439635535307,0.13472177025707774,0.08005206638464042,0.022290920924178326,0.05670354702245362,0.21631955743573056,0.050313221233102536,0.18588855918232766,0.028486646884273,0.3670952851961754,0.3682162875041213,0.020274221846773667,0.1472152253008676,0.2222222222222222,0.6305625524769102,0.8090081607030759,0.6538173963612196,0.03115394201212927,0.40299999999999997,0.5594789704959197,0.0354676710608914,0.08647206528562461,0.2806026365348399,0.7615885416666667,0.13815104166666667,0.0,0.3453529000698812,0.34074074074074073,0.25031446540880503,0.053668763102725364,0.009923130677847659,1958.0,0.9715483252228893,0.9028167513231272,4.446844030831528
_31133,0.63,NE,non_core,"Pawnee County, Nebraska",749.0,384.0,0.9836129535700352,0.11222949169602416,0.4972320080523402,0.23553095118268744,0.11474584801207853,0.04026170105686965,0.226423487544484,0.11432384341637013,0.17660142348754448,0.1396797153024911,0.1708185053380783,0.0604982206405694,0.018238434163701068,0.02891459074733096,0.16903914590747332,0.032210834553440704,0.1698389458272328,0.014275256222547585,0.3239385065885798,0.4597364568081991,0.005592841163310961,0.10280373831775699,0.2953271028037383,0.6018691588785047,0.776083467094703,0.5929084380610413,0.01660682226211849,0.371,0.5200642054574639,0.030497592295345106,0.06902086677367576,0.3475120385232745,0.6666666666666666,0.13915857605177995,0.0,0.34394904458598724,0.3821656050955414,0.2010919017288444,0.03821656050955414,0.0345768880800728,1939.0,1.0141090909090908,1.0050545454545454,3.148218181818182
_31135,0.7,NE,non_core,"Perkins County, Nebraska",534.0,271.0,0.9809958190801976,0.07656004195070792,0.32564237021499737,0.4095437860513896,0.15836392239119035,0.02988987939171473,0.2087813620071685,0.110663082437276,0.19130824372759853,0.11827956989247312,0.18234767025089607,0.0913978494623656,0.020609318996415767,0.04345878136200717,0.1424731182795699,0.03270702853166318,0.18128044537230345,0.04801670146137787,0.3169798190675017,0.4210160055671538,0.0,0.03184713375796178,0.1990445859872612,0.7691082802547771,0.8069748580697486,0.6832804712279112,0.014499320344358859,0.342,0.6139497161394971,0.0170316301703163,0.030008110300081107,0.3138686131386861,0.6942372881355933,0.10847457627118644,0.0,0.4316981132075472,0.37735849056603776,0.14113207547169812,0.043773584905660384,0.0060377358490566035,1951.0,1.0262842101188403,0.6048465141485697,2.1370340262455003
_31137,0.74,NE,non_core,"Phelps County, Nebraska",1549.0,658.0,0.9422965954991344,0.09125475285171104,0.3626425855513308,0.34474017743979724,0.15747782002534855,0.04388466413181242,0.18905539202568905,0.10476317902060477,0.1630987423066631,0.1515921862456516,0.14664169119614665,0.07546160021407547,0.022344126304522344,0.04977254482204977,0.1827669253411828,0.05241364280265882,0.17511169227416368,0.029857251825215213,0.3513130652718753,0.39130434782608703,0.03809316499782325,0.10094012864918356,0.24888668975754574,0.6501731815932706,0.7731025299600532,0.6196470105349569,0.019564919961691067,0.405,0.5928095872170439,0.021837549933422105,0.05565912117177097,0.2822902796271638,0.7821380243572396,0.06991429860171403,0.0013531799729364006,0.509090909090909,0.37018181818181817,0.09866666666666668,0.009454545454545457,0.012606060606060608,1957.0,1.0457810911555403,0.6995255845476109,3.1201965435445613
_31139,0.77,NE,micropolitan,"Pierce County, Nebraska",1661.0,723.0,0.9749636098981076,0.12020033388981635,0.38418196994991655,0.3453672787979967,0.10642737896494156,0.04382303839732888,0.22019132217287324,0.11103518961393917,0.1665527844209088,0.127263409634438,0.17321489579774513,0.07669969251793646,0.01708233686368295,0.03980184489238128,0.22292449607106246,0.05093167701863354,0.19944789510006905,0.03091787439613526,0.36328502415458935,0.3554175293305728,0.006855889208830386,0.08918296892980437,0.27042577675489066,0.6403912543153051,0.8953093133922502,0.6944978165938864,0.017467248908296942,0.348,0.5819170632222977,0.039428959891230464,0.07579877634262408,0.2457511896668933,0.7514823408094871,0.12219644238205725,0.0,0.3178251121076233,0.4786995515695067,0.1608744394618834,0.028307174887892375,0.014293721973094168,1955.0,1.029382303839733,1.074309033574476,4.133555926544242
_31141,0.82,NE,micropolitan,"Platte County, Nebraska",3184.0,1332.0,0.8779641411220359,0.10785763580794636,0.35743862762496303,0.3494528246081041,0.1288080449571133,0.05644286700187321,0.208556796645026,0.07843058187830154,0.16835356264365495,0.187588209201984,0.14161861365377634,0.0801241985563934,0.02387193031977096,0.05463929997177305,0.2556957941852494,0.05884383630429325,0.19062264624654784,0.03816218930454431,0.3707946271654532,0.34157670097916143,0.04812564917692235,0.10121359223300973,0.24733009708737866,0.6514563106796116,0.8076034111739858,0.6847217648995719,0.027370760619031938,0.38799999999999996,0.558300789033235,0.031481629074679204,0.08440264605084881,0.2919422969634176,0.8363169792875909,0.07374595222093236,0.0004276898637502291,0.3532187176835574,0.5373578076525336,0.08260082730093071,0.013831437435367114,0.012991209927611169,1967.0,1.0063243019076582,0.7698714404202378,4.230854299142936
_31143,0.85,NE,non_core,"Polk County, Nebraska",1268.0,628.0,0.9738898026315791,0.07810750279955207,0.4204927211646137,0.3547032474804032,0.10274356103023516,0.043952967525195966,0.22147327876745307,0.1172363986519018,0.1851227732306211,0.13143957631198844,0.14732787674530573,0.07799711121810303,0.016851227732306212,0.0556090515166105,0.1738083774675012,0.049516441005802714,0.1893617021276596,0.026112185686653768,0.31624758220502897,0.41876208897485495,0.00774593338497289,0.09090909090909093,0.2611570247933884,0.6479338842975206,0.7690582959641256,0.6295114166462067,0.022587773140191503,0.424,0.5973094170403588,0.0242152466367713,0.05381165919282512,0.30269058295964124,0.7499012248123271,0.08336625839589096,0.0,0.3358078602620087,0.4427947598253275,0.19737991266375546,0.018777292576419212,0.005240174672489083,1954.0,1.077261869214691,0.7887055837563451,3.881569125111974
_31145,0.71,NE,non_core,"Red Willow County, Nebraska",1202.0,546.0,0.973533478174995,0.08441292786035727,0.3461066412109641,0.379926360289104,0.13923360152734215,0.050320469112232376,0.21924165251839275,0.12371250707413695,0.20543293718166386,0.16072439162422186,0.11194114318053196,0.06361063950198076,0.012337294850028295,0.04108658743633277,0.18449349179400112,0.038543482471431335,0.1662792949835367,0.03563819484795661,0.3616114662018207,0.3979275614952547,0.004927940492794049,0.07255936675461741,0.2766051011433597,0.6508355321020228,0.8055614973262032,0.6423499770957398,0.03000458085203848,0.41100000000000003,0.5636363636363636,0.01818181818181818,0.07550802139037432,0.28598930481283424,0.7347123933950281,0.12574850299401194,0.00326619488296135,0.4914420617745426,0.380287231949636,0.086366319102892,0.03226441078103482,0.009639976391894551,1955.0,0.9779125902507796,1.202119024223523,4.4548212073311415
_31147,0.69,NE,non_core,"Richardson County, Nebraska",1167.0,620.0,0.9702757399443459,0.1376737877246524,0.472363513055273,0.2517802644964395,0.08935232282129535,0.048830111902339775,0.2430915371329879,0.1047783534830167,0.19761082325849166,0.15486470926885434,0.1374496257915947,0.04807138744962579,0.013672999424294759,0.03986758779504893,0.204951065054692,0.039834328176391764,0.1709099768546717,0.024972591058594226,0.3297600194908028,0.4345230844195395,0.004067958841828189,0.2236024844720497,0.2501411631846415,0.5262563523433089,0.6912616469403173,0.5912581216774956,0.026580035440047254,0.382,0.4772097708385797,0.040543943591035005,0.08209519012843113,0.3664064467388567,0.8069732187973724,0.10661950480040423,0.00606366851945427,0.38690002651816496,0.4192521877486078,0.16123044285335456,0.02121453195438876,0.011402810925483956,1944.0,0.96167904728216,1.4789529536611248,3.366702039853791
_31149,0.61,NE,non_core,"Rock County, Nebraska",400.0,245.0,0.9902166317260656,0.09991235758106924,0.3917616126205084,0.31638913234005256,0.1516213847502191,0.04031551270815074,0.2571202531645569,0.122626582278481,0.18117088607594936,0.16693037974683544,0.08544303797468354,0.06566455696202532,0.030854430379746837,0.04430379746835443,0.1518987341772152,0.037809647979139514,0.15058670143415906,0.011734028683181227,0.2711864406779661,0.5286831812255541,0.006024096385542169,0.2380952380952381,0.3333333333333333,0.42857142857142855,0.7965860597439545,0.6853932584269663,0.004815409309791332,0.449,0.5889046941678521,0.02133712660028449,0.04409672830725463,0.3328591749644381,0.6639344262295082,0.09718969555035127,0.00351288056206089,0.5106951871657754,0.2914438502673797,0.15641711229946526,0.0213903743315508,0.02005347593582888,1959.0,0.9436903406603029,0.8264734214904983,3.2054470619143527
_31151,0.8,NE,non_core,"Saline County, Nebraska",2071.0,930.0,0.81284046692607,0.155253229678747,0.3821881788041615,0.3046758888761861,0.09991997256202126,0.05796273007888419,0.2438271604938272,0.09095860566448802,0.1618554829339143,0.16312636165577346,0.13589324618736384,0.06526870007262164,0.029865649963689175,0.03612926652142338,0.2843137254901961,0.0706533457917056,0.17357866743333572,0.052972040537626684,0.3862574570545533,0.3165384891827787,0.06873373807458802,0.13094521372667067,0.3883202889825406,0.4807344972907887,0.8373397435897436,0.6327605321507761,0.023189209164818918,0.381,0.5442708333333334,0.05709134615384615,0.0655048076923077,0.29607371794871795,0.7817258883248731,0.10197073753359212,0.0005971931919976113,0.3873195229127432,0.3670747018204645,0.21406151914626487,0.027777777777777776,0.003766478342749529,1959.0,0.991304669577444,1.0216088211352032,3.830755568711611
_31153,0.81,NE,medium_metro,"Sarpy County, Nebraska",12430.0,4677.0,0.9287836486062796,0.05499334221038616,0.2410341766533511,0.3545494895694629,0.2377607634265424,0.11166222814025743,0.14994797833028378,0.07155670361999067,0.12702256664155276,0.14426147167509776,0.16681914397445555,0.10255444336813403,0.04387758762960571,0.11331754744735048,0.25965988591109673,0.06742466745733583,0.2047951480374124,0.030147220703222094,0.4578329510187559,0.23980001278327376,0.025618422850895176,0.08292488741820715,0.16565073520264725,0.7514243773791456,0.8960714155317828,0.7406357506536397,0.03264070455483693,0.36,0.5884661725510242,0.04116616159772171,0.09523896454781117,0.22596662893862496,0.8681649646305506,0.08384900598559912,0.0019108360856965692,0.1446164672765658,0.6672661401725442,0.16998983501446555,0.008913910391742904,0.009213647144681628,1982.0,0.9867160593870288,0.979914913321564,3.6342141058663504
_31155,0.82,NE,medium_metro,"Saunders County, Nebraska",3763.0,1577.0,0.948410381614564,0.07885277819379961,0.3774150067395537,0.3121162198592182,0.16040137786431033,0.07121461734311818,0.17210348706411702,0.10179977502812147,0.14810648668916385,0.14035745531808524,0.15904261967254096,0.10498687664041996,0.02799650043744532,0.07874015748031496,0.20791151106111733,0.05255388249188072,0.19638815077256172,0.03385493553784076,0.3678279696880229,0.34937506150969394,0.006413124533929903,0.09070796460176993,0.1257039420756235,0.7835880933226066,0.8268743667679838,0.7045774197672932,0.02256744661807953,0.379,0.6480496453900709,0.037993920972644375,0.058257345491388036,0.2130192502532928,0.7783386874713171,0.0999541073887104,0.0,0.2069988137603796,0.3619019375247133,0.3687228153420325,0.048438117833135626,0.013938315539739028,1964.0,1.0037916152897657,0.9672626387176324,3.9103884093711465
