state,geoid,name,total_pop,total_hholds,speak_only_english,educ_less_than_hs,educ_hs_grad,educ_some_college,educ_college_grad,educ_post_grad,income_u10k,income_10k_to_u15k,income_15k_to_u25k,income_25k_to_u35k,income_35k_to_u50k,income_50k_to_u65k,income_65k_to_u75k,income_75k_or_more,marital_never_married,livinginarea_1_to_4,livinginarea_5_to_17,livinginarea_18_to_19,livinginarea_20_to_49,livinginarea_50_plus,citizenship_non_citizen,incomepovertyratio_u1,incomepovertyratio_1_to_2,incomepovertyratio_2_plus,hh_with_earnings,employ_employed,employ_unemployed,inequality_index_gini,hhtype_married_couple,hhtype_m_householder,hhtype_f_householder,hhtype_living_alone,traveltowork_drove_alone,traveltowork_carpooled,traveltowork_public_transit,commutetime_u10,commutetime_10_30,commutetime_30_60,commute_time_60_90,commutetime_90_plus,structure_year_built_median,worktype_for_profit,worktype_non_profit,worktype_government
ND,_38001,"Adams County, North Dakota",464,261,0.9854280510018215,0.1826086956521739,0.40405797101449276,0.24057971014492754,0.14898550724637682,0.023768115942028985,0.29489795918367345,0.12806122448979593,0.19744897959183674,0.14489795918367346,0.09489795918367347,0.05765306122448979,0.017857142857142856,0.023979591836734693,0.20204081632653062,0.047165908150599914,0.1377741001241208,0.026065370293752586,0.31195697145221346,0.4770376499793132,0.0,0.0906801007556675,0.44080604534005036,0.46851385390428213,0.7682317682317682,0.589942975635044,0.017107309486780714,0.419,0.5504495504495505,0.03396603396603397,0.03796203796203796,0.35864135864135865,0.6347517730496454,0.17109929078014185,0.0,0.5394190871369294,0.2925311203319502,0.1504149377593361,0.004149377593360996,0.013485477178423237,1950.0,0.9495949594959496,1.443879387938794,5.025967596759676
ND,_38003,"Barnes County, North Dakota",1664,810,0.962991819244254,0.11248339973439575,0.33824701195219126,0.28751660026560427,0.18247011952191236,0.07928286852589642,0.22380952380952382,0.09313399778516057,0.1611295681063123,0.16323366555924695,0.14916943521594683,0.06699889258028793,0.029235880398671095,0.049723145071982285,0.25359911406423036,0.040701491137578545,0.15952358623276752,0.026259026540373254,0.36274969520772765,0.410766200881553,0.02481549815498155,0.12279888785912882,0.22984244670991658,0.6473586654309545,0.7950721153846154,0.6287870255659421,0.021511431467507603,0.44,0.5026041666666666,0.03826121794871795,0.07672275641025642,0.31690705128205127,0.7505916621154196,0.1072273803022028,0.0014563990533406153,0.48487824037706206,0.3452474469756481,0.13197172034564023,0.03220738413197172,0.0056952081696779264,1959.0,0.9993952019353538,0.6845978092870103,4.161649082722935
ND,_38005,"Benson County, North Dakota",1361,607,0.9576642335766423,0.1812957157784744,0.3503134796238245,0.3652037617554859,0.0849007314524556,0.018286311389759665,0.3063804173354735,0.12058587479935795,0.13162118780096307,0.11075441412520064,0.10052166934189406,0.0449438202247191,0.012038523274478331,0.02267255216693419,0.38001605136436595,0.08863089338807872,0.22667421775449526,0.05450941526263627,0.350700835339091,0.2794846382556987,0.011612715923936711,0.4501557632398754,0.24766355140186916,0.30218068535825543,0.7836579170194751,0.530152829409335,0.06959933911606773,0.464,0.4445385266723116,0.10118543607112616,0.15918712955122777,0.24597798475867907,0.6796,0.12,0.0204,0.38488422892092616,0.4504150283966798,0.14329401485364787,0.011358671909130624,0.010048055919615552,1968.0,1.019526627218935,0.7838871187983614,3.7605826126536184
ND,_38007,"Billings County, North Dakota",231,122,0.9597701149425287,0.12828438948995363,0.357032457496136,0.3230293663060278,0.16383307573415765,0.027820710973724884,0.26877470355731226,0.05006587615283267,0.1673254281949934,0.13570487483530963,0.12779973649538867,0.07905138339920949,0.03557312252964427,0.09617918313570488,0.20948616600790515,0.04550499445061043,0.16870144284128746,0.041065482796892344,0.38179800221975585,0.36293007769145397,0.0,0.13903743315508021,0.1443850267379679,0.7165775401069518,0.868421052631579,0.7211796246648794,0.022788203753351208,0.468,0.6052631578947368,0.02368421052631579,0.05526315789473684,0.3157894736842105,0.542910447761194,0.03731343283582089,0.005597014925373134,0.41353383458646614,0.2882205513784461,0.2556390977443609,0.02756892230576441,0.015037593984962405,1973.0,1.1668773234200744,1.2236802973977696,4.4174721189591075
ND,_38009,"Bottineau County, North Dakota",1256,696,0.961400651465798,0.14695727233491584,0.27535606387570133,0.36965904186447995,0.15127319810099266,0.05675442382391023,0.27892263195950834,0.11424439624005785,0.1541937816341287,0.1306941431670282,0.11370209689081706,0.06616052060737528,0.01970354302241504,0.06670281995661605,0.19812002892263195,0.03260348409781045,0.14064248042192745,0.04954451014863353,0.3058973949176922,0.4713121304139364,0.01773766920802863,0.16994633273703041,0.20572450805008943,0.6243291592128801,0.7501747030048916,0.5646693459992693,0.01936426744610888,0.473,0.5897973445143256,0.031097134870719776,0.054157931516422085,0.3106219426974144,0.7534471437951412,0.09356533158240316,0.0,0.44854506742370476,0.33002129169623845,0.1533002129169624,0.040809084457061745,0.027324343506032647,1963.0,0.8724886772732552,0.9714705996206403,4.471915766655053
ND,_38011,"Bowman County, North Dakota",732,361,0.9782453637660485,0.1342281879194631,0.34132310642377756,0.34372003835091086,0.15004793863854266,0.030680728667305847,0.22088835534213686,0.1136454581832733,0.2000800320128051,0.11524609843937575,0.12765106042416965,0.06162464985994398,0.01840736294517807,0.10004001600640255,0.2060824329731893,0.03601833660772757,0.16110019646365423,0.03962017026850033,0.32940406024885394,0.4338572364112639,0.004755434782608696,0.029197080291970802,0.19525547445255476,0.7755474452554745,0.7760736196319018,0.654251012145749,0.010931174089068825,0.444,0.5728527607361963,0.05521472392638037,0.06441717791411043,0.29984662576687116,0.7648546144121365,0.042351453855878636,0.0,0.569415081042988,0.30091613812544044,0.10500352360817478,0.018322762508809022,0.006342494714587738,1961.0,1.0916698364397108,0.7726511981742107,3.23081019399011
ND,_38013,"Burke County, North Dakota",682,380,0.9718670076726342,0.10977157360406091,0.38515228426395937,0.33946700507614214,0.11738578680203046,0.048223350253807105,0.19426934097421203,0.11575931232091691,0.16790830945558738,0.12320916905444126,0.11232091690544413,0.09398280802292264,0.034383954154727794,0.10028653295128939,0.16217765042979942,0.03146509341199607,0.13815142576204523,0.0019665683382497543,0.31170108161258603,0.516715830875123,0.0029600394671928957,0.13136729222520108,0.14745308310991956,0.7211796246648794,0.7127344521224087,0.562206572769953,0.0005868544600938967,0.44,0.5538005923000987,0.049358341559723594,0.03257650542941757,0.3445212240868707,0.6881028938906752,0.12433011789924973,0.003215434083601286,0.3806752037252619,0.35157159487776485,0.2351571594877765,0.020954598370197905,0.011641443538998836,1954.0,0.9389,0.9896,3.318233333333333
ND,_38015,"Burleigh County, North Dakota",7110,2981,0.9526605098098944,0.08753665973935168,0.2428962650766213,0.3517586963699575,0.23858449705750967,0.07922388175655991,0.19693914810522473,0.08699931734112305,0.16798171109241297,0.15728143009096826,0.15788471002873516,0.07590214164377908,0.02905269173982759,0.07729921097334455,0.30002063852418676,0.04784216691454218,0.16250542913173377,0.030113584016636177,0.44177996551678755,0.31775885442030033,0.005425119080065932,0.10926322225619077,0.16826658514215836,0.7224701926016509,0.8435539300690481,0.713854644032789,0.019621764667914543,0.429,0.5236939180880915,0.03679414824857332,0.08017782261878488,0.28773213103383044,0.8088201285786967,0.11366264280098053,0.003353221405115397,0.26025092534730565,0.6368792962553478,0.06253905686679806,0.02177570542710186,0.01855501610344662,1977.0,0.9369684182765214,0.9462319509461331,3.9917584228918046
ND,_38017,"Cass County, North Dakota",12892,5376,0.9379939730422121,0.06568810019352248,0.23701026034249825,0.35073818478353475,0.2543542556687479,0.09220919901169655,0.2222241977064628,0.08711885500933417,0.16317005956084984,0.154831540581385,0.1490443594986221,0.0761667703795893,0.02553115832518446,0.07633567428215841,0.3649746644146146,0.05744910840495574,0.1544095970247409,0.025035716715422818,0.508832800417262,0.25427277743761856,0.028323040862680785,0.10496764695812934,0.15443870040056146,0.7405936526413092,0.8738762343000311,0.7350545926272927,0.03254837663507621,0.469,0.44963728363928146,0.030441973570013263,0.07743953362699985,0.3267394828630848,0.8255291934189406,0.08843298555377208,0.007022471910112359,0.22107676168520846,0.6849494256148576,0.0685506326654838,0.012200018131661767,0.01322316190278839,1980.0,0.9746610199651233,1.018256877468949,3.9489305669240897
ND,_38019,"Cavalier County, North Dakota",705,420,0.975354942405572,0.13333333333333333,0.3423785594639866,0.35376884422110555,0.13768844221105528,0.03283082077051926,0.22175980975029727,0.09215219976218787,0.1495243757431629,0.11920332936979786,0.1724137931034483,0.0802615933412604,0.015457788347205707,0.07639714625445898,0.1697384066587396,0.04162462159434914,0.1574167507568113,0.03809283551967709,0.2580726538849647,0.5047931382441978,0.001792573623559539,0.14854111405835543,0.22413793103448276,0.6273209549071618,0.7477272727272727,0.6088929219600726,0.012704174228675136,0.425,0.647159090909091,0.017613636363636363,0.05284090909090909,0.2767045454545455,0.7871794871794872,0.07948717948717948,0.006153846153846154,0.5580381471389646,0.2997275204359673,0.11716621253405994,0.014168937329700272,0.010899182561307902,1961.0,1.1007348661233993,0.6366414435389989,3.29689318975553
ND,_38021,"Dickey County, North Dakota",897,441,0.9210420841683367,0.1648004593741028,0.2968705139247775,0.35658914728682173,0.14498995119150157,0.03674992822279644,0.24930362116991645,0.1360259981429898,0.16782729805013927,0.13184772516248838,0.14809656453110492,0.0489786443825441,0.020659238625812443,0.038532961931290625,0.21982358402971217,0.041168120056783615,0.16406408436422631,0.028594605556682213,0.3382680997769215,0.4279050902453863,0.0028084628346751544,0.07804459691252144,0.23927958833619212,0.6826758147512865,0.7349177330895795,0.6317527718801604,0.014154281670205236,0.452,0.5452468007312614,0.029250457038391225,0.025594149908592323,0.3692870201096892,0.6959537572254335,0.09942196531791908,0.0,0.5230769230769231,0.30470085470085473,0.1423076923076923,0.020512820512820513,0.009401709401709401,1964.0,0.9214691558441559,0.9988636363636364,2.6430194805194804
ND,_38023,"Divide County, North Dakota",407,248,0.9640449438202248,0.08590604026845637,0.3315436241610738,0.40738255033557047,0.14026845637583893,0.0348993288590604,0.16953316953316952,0.09705159705159705,0.22972972972972974,0.13267813267813267,0.16584766584766586,0.033783783783783786,0.020884520884520884,0.0945945945945946,0.14803439803439802,0.04162162162162162,0.1227027027027027,0.006486486486486486,0.30972972972972973,0.5194594594594595,0.017713365539452495,0.3745928338762215,0.11400651465798045,0.511400651465798,0.8106904231625836,0.6458333333333334,0.001893939393939394,0.457,0.5712694877505567,0.024498886414253896,0.04120267260579064,0.31403118040089084,0.7296726504751848,0.030623020063357972,0.0,0.5300896286811779,0.2893725992317542,0.1523687580025608,0.019206145966709345,0.008962868117797696,1957.0,0.971542025148908,0.7318185160673579,4.726340172071476
ND,_38025,"Dunn County, North Dakota",704,418,0.9578045685279187,0.20018034265103696,0.3629395852119026,0.30522993688007216,0.109107303877367,0.02254283137962128,0.2212323682256867,0.09242761692650334,0.20193021529324426,0.1406829992576095,0.10764662212323682,0.05679287305122494,0.0378619153674833,0.07461024498886415,0.24498886414253898,0.03982016698779704,0.1962106615285806,0.026332691072575465,0.2964033397559409,0.441233140655106,0.015370705244122965,0.10163111668757842,0.4215809284818068,0.4767879548306148,0.8177641653905053,0.6688090737240076,0.020415879017013232,0.432,0.5643185298621746,0.028330781010719754,0.08346094946401225,0.2787136294027565,0.6170578133943904,0.12364052661705781,0.0017172295363480253,0.3094041636755205,0.37760229720028715,0.2404881550610194,0.04235463029432879,0.03015075376884422,1971.0,0.929010185833139,0.7289479822719851,3.4980561387139413
ND,_38027,"Eddy County, North Dakota",755,373,0.9607237422771403,0.16786140979689368,0.3034647550776583,0.3739545997610514,0.12066905615292713,0.034050179211469536,0.25445960125918154,0.10545645330535153,0.16054564533053514,0.17733473242392445,0.09548793284365163,0.06610703043022036,0.018363064008394544,0.04512067156348373,0.19202518363064008,0.0473421926910299,0.19393687707641197,0.055232558139534885,0.27865448504983387,0.42483388704318936,0.00703351261894911,0.19627749576988154,0.18781725888324874,0.6159052453468697,0.7259752616555661,0.6263557483731019,0.019522776572668113,0.416,0.5451950523311132,0.02759276879162702,0.056137012369172214,0.3225499524262607,0.671353251318102,0.11247803163444639,0.006151142355008787,0.4479591836734694,0.363265306122449,0.13979591836734695,0.02959183673469388,0.019387755102040816,1953.0,1.0084101568817727,0.9169901342390425,4.6744298884036874
ND,_38029,"Emmons County, North Dakota",816,460,0.8788774002954209,0.22085201793721973,0.35874439461883406,0.2825112107623318,0.12144992526158445,0.016442451420029897,0.29649778986739206,0.09758585515130908,0.17001020061203673,0.157429445766746,0.10676640598435906,0.03604216252975179,0.02788167290037402,0.04726283577014621,0.1703502210132608,0.02846674182638106,0.17446448703494927,0.02762119503945885,0.28889515219842166,0.48055242390078917,0.002540937323546019,0.20995962314939434,0.2274562584118439,0.5625841184387618,0.7057020232985898,0.5661559888579387,0.010445682451253482,0.447,0.5867565910484366,0.023298589822194973,0.03126916002452483,0.3218884120171674,0.5851528384279476,0.07548346849656894,0.0,0.4569850039463299,0.3267561168113654,0.13733228097868982,0.05209155485398579,0.026835043409629045,1955.0,1.0336050106395793,1.000762837756454,3.7004456578471916
ND,_38031,"Foster County, North Dakota",588,297,0.9696319018404908,0.12209064924458962,0.3556553695385872,0.3352388730093916,0.1588403429971417,0.028174765210289915,0.23397656788421778,0.09820813232253618,0.17195037904893176,0.14266023432115782,0.13818056512749827,0.07133011716057891,0.013439007580978636,0.060992419021364576,0.18711233631977947,0.03372164316370325,0.148068669527897,0.03126916002452483,0.335683629675046,0.4512568976088289,0.011682242990654205,0.048484848484848485,0.38484848484848483,0.5666666666666667,0.738404452690167,0.6169539219134716,0.011959198030249736,0.509,0.53865182436611,0.04019789734075448,0.06431663574520717,0.3358070500927644,0.7568208778173191,0.09845788849347568,0.0,0.5691003911342895,0.273142112125163,0.13754889178617993,0.01564537157757497,0.0045632333767926985,1965.0,0.8968535951064064,0.9579868869272188,3.931504340500348
ND,_38033,"Golden Valley County, North Dakota",314,201,0.9877551020408163,0.07532956685499058,0.3691148775894539,0.3653483992467043,0.15254237288135594,0.03766478342749529,0.2505873140172279,0.15113547376664058,0.20986687548942834,0.1370399373531715,0.09162098668754894,0.04385277995301488,0.022709475332811275,0.04698512137823023,0.19577133907595928,0.02906208718626156,0.1856010568031704,0.01915455746367239,0.3322324966974901,0.43394980184940557,0.0,0.1559633027522936,0.4801223241590214,0.363914373088685,0.7245989304812834,0.639589905362776,0.03548895899053628,0.465,0.48663101604278075,0.0053475935828877,0.06550802139037433,0.4304812834224599,0.7567567567567568,0.06177606177606178,0.0,0.516030534351145,0.2534351145038168,0.17557251908396945,0.010687022900763359,0.044274809160305344,1945.0,1.0442343173431734,1.1595479704797047,3.390221402214022
ND,_38035,"Grand Forks County, North Dakota",6967,2853,0.9554785732614832,0.08213235923632316,0.24397134784966182,0.3560400673496761,0.20293370622984505,0.11492251933449388,0.2827262044653349,0.0999186477447347,0.1695019434149869,0.1254632558980385,0.11987706770315466,0.06797432884389407,0.023122118774292686,0.05430714995932387,0.4194522281478803,0.04786941850427686,0.1475162834497371,0.04441654241544377,0.5040100447304402,0.256187710900102,0.015081189070644254,0.15282960199004975,0.18034825870646767,0.6668221393034826,0.855613976209121,0.6946504770800139,0.02644543340109518,0.461,0.44807398292128126,0.026326583883357572,0.07730171160085021,0.31122049446246786,0.8330488961126913,0.07392658810781526,0.009454151428958418,0.34738551114096966,0.5588679879072892,0.07627925204344418,0.011532863061247341,0.005934385847049603,1973.0,0.9131913765682983,1.083848736525888,4.228662307828238
ND,_38037,"Grant County, North Dakota",766,448,0.9018003273322422,0.15,0.36079545454545453,0.31988636363636364,0.1409090909090909,0.028409090909090908,0.22363060208239022,0.09868718877320054,0.17247623358985967,0.15663196016296968,0.10366681756450882,0.039837030330466275,0.015391579900407425,0.07741059302851969,0.22227252150294252,0.02567449956483899,0.1453437771975631,0.020452567449956483,0.29808529155787644,0.5104438642297651,0.0007920792079207921,0.125,0.3866279069767442,0.4883720930232558,0.7596236099230111,0.5854108956602031,0.02585410895660203,0.451,0.6159110350727117,0.03934987168520103,0.017964071856287425,0.2822925577416595,0.48322683706070285,0.14696485623003194,0.0023961661341853034,0.4174454828660436,0.26687435098650053,0.18276220145379024,0.08618899273104881,0.04672897196261682,1962.0,0.9612885548770941,0.9016752779082511,3.1996242367308594
ND,_38039,"Griggs County, North Dakota",563,348,0.9734553775743707,0.1583526682134571,0.35324825986078884,0.26450116009280744,0.17633410672853828,0.04756380510440835,0.21307385229540918,0.125249500998004,0.22405189620758484,0.16367265469061876,0.10978043912175649,0.05588822355289421,0.014471057884231538,0.05738522954091816,0.16816367265469062,0.04925496688741722,0.1216887417218543,0.019867549668874173,0.2947019867549669,0.5144867549668874,0.0,0.15240641711229946,0.1443850267379679,0.7032085561497327,0.7727272727272727,0.6157337367624811,0.044377206253151794,0.449,0.5308747855917667,0.030874785591766724,0.018867924528301886,0.36106346483704976,0.7760330578512397,0.07190082644628099,0.0,0.43357271095152605,0.4111310592459605,0.08707360861759425,0.03680430879712747,0.03141831238779174,1948.0,1.0332820235470317,0.968174064983151,4.586470857428131
ND,_38041,"Hettinger County, North Dakota",633,339,0.9491379310344827,0.1711229946524064,0.32941176470588235,0.30106951871657756,0.16524064171122996,0.033155080213903745,0.22169135212613472,0.11275680840898232,0.16722408026755853,0.18012422360248448,0.0926899187768753,0.09221213569039656,0.019111323459149548,0.04586717630195891,0.1605351170568562,0.025244913338357197,0.14280331574981162,0.03880934438583271,0.3225320271288621,0.4706103993971364,0.0,0.09828009828009827,0.23832923832923833,0.6633906633906634,0.7527151211361738,0.6044812469556746,0.01071602532878714,0.427,0.6048454469507101,0.030910609857978277,0.03341687552213868,0.3132832080200501,0.6507806080525883,0.11175020542317174,0.0,0.5207729468599034,0.24734299516908212,0.18840579710144928,0.034782608695652174,0.008695652173913044,1954.0,1.0575401311327153,0.9334915969553094,4.147373577511493
ND,_38043,"Kidder County, North Dakota",747,440,0.9614678899082569,0.19363997728563317,0.3486655309483248,0.30096536059057355,0.1141396933560477,0.04258943781942078,0.22433862433862434,0.11375661375661375,0.18994708994708995,0.14444444444444443,0.12380952380952381,0.05714285714285714,0.026455026455026454,0.06190476190476191,0.15132275132275133,0.03426791277258567,0.14196706720071206,0.014686248331108143,0.29951045838896306,0.5095683133066311,0.0008703220191470844,0.33098591549295775,0.17370892018779344,0.4953051643192488,0.7591943957968477,0.6314377682403434,0.013412017167381975,0.456,0.5350262697022767,0.03239929947460595,0.053415061295971976,0.3371278458844133,0.5181660899653979,0.0986159169550173,0.0,0.36053593179049936,0.30085261875761266,0.22533495736906212,0.09013398294762484,0.023142509135200974,1962.0,0.9733947619640559,0.8819989208483792,4.4964512514008215
ND,_38045,"LaMoure County, North Dakota",1208,584,0.9209302325581395,0.15397746671218845,0.3455104131102765,0.31922157733014683,0.15500170706725844,0.02628883578012974,0.231892523364486,0.10075934579439252,0.15157710280373832,0.17348130841121495,0.13171728971962618,0.05724299065420561,0.015771028037383176,0.07184579439252337,0.16559579439252337,0.05594569288389513,0.13857677902621723,0.04002808988764045,0.3057116104868914,0.4597378277153558,0.004895960832313341,0.033775633293124246,0.25934861278648974,0.706875753920386,0.745646437994723,0.6052318668252081,0.012782401902497027,0.462,0.6026385224274406,0.014775725593667546,0.034828496042216356,0.316622691292876,0.6876876876876877,0.07657657657657657,0.0,0.5105053946621237,0.2617830777967064,0.18682566723452584,0.01192504258943782,0.028960817717206135,1957.0,0.9984610979886909,0.8678691575406199,4.423591725717558
ND,_38047,"Logan County, North Dakota",617,298,0.863174772848744,0.32976588628762543,0.2702341137123746,0.2755852842809365,0.11438127090301003,0.010033444816053512,0.2727840199750312,0.14731585518102372,0.1772784019975031,0.12921348314606743,0.10799001248439451,0.04431960049937578,0.024344569288389514,0.05305867665418227,0.16104868913857678,0.038090128755364806,0.1657725321888412,0.02521459227467811,0.2607296137339056,0.5101931330472103,0.0005138746145940391,0.04030226700251889,0.3249370277078086,0.6347607052896725,0.7855329949238579,0.5472887767969735,0.004413619167717529,0.432,0.6142131979695431,0.013959390862944163,0.03426395939086294,0.31725888324873097,0.5454545454545454,0.09563164108618655,0.0011806375442739079,0.48,0.3,0.15142857142857144,0.03428571428571429,0.03428571428571429,1959.0,0.8597157511452175,1.0032888297247562,2.8630437336047923
ND,_38049,"McHenry County, North Dakota",1185,628,0.9569292123629113,0.1386271870794078,0.3895020188425303,0.3065948855989233,0.13781965006729474,0.027456258411843876,0.23196702541790704,0.10441950996107167,0.20105335470574764,0.12205175177467369,0.14105793450881612,0.061369361117471946,0.020838103961529655,0.06343027249828258,0.2127318525303412,0.038159371492704826,0.16984661429105874,0.04339693228582117,0.3335203890759446,0.41507669285447063,0.006635071090047393,0.17740511915269197,0.1853486319505737,0.6372462488967343,0.736331911593641,0.605410447761194,0.021455223880597014,0.431,0.4621946490887941,0.03722373012795657,0.061264055835595195,0.36758433501357113,0.7103421461897356,0.093701399688958,0.01088646967340591,0.26844444444444443,0.2897777777777778,0.36,0.029333333333333333,0.052444444444444446,1952.0,0.9713137219075462,0.8651196784213411,3.9527864059930566
ND,_38051,"McIntosh County, North Dakota",872,481,0.7393129770992366,0.2938718662952646,0.2929433611884865,0.24187558031569173,0.12488393686165274,0.04642525533890436,0.268526228143214,0.1498751040799334,0.1552872606161532,0.12947543713572024,0.12656119900083265,0.05620316402997502,0.025811823480432972,0.03788509575353872,0.1723563696919234,0.04105149441843716,0.1307166006481815,0.023046453006841917,0.29564277997839394,0.5095426719481455,0.005083514887436456,0.08565310492505353,0.32119914346895073,0.5931477516059958,0.7483766233766234,0.5748400852878465,0.009808102345415778,0.425,0.5714285714285714,0.04626623376623377,0.024350649350649352,0.3222402597402597,0.6309077269317329,0.07726931732933233,0.002250562640660165,0.6159110350727117,0.2677502138579983,0.08639863130881095,0.023096663815226688,0.006843455945252352,1955.0,1.0177946702371183,1.033516175009718,3.7033213838379475
ND,_38053,"McKenzie County, North Dakota",776,394,0.9344853778959362,0.110752688172043,0.30833333333333335,0.36774193548387096,0.1717741935483871,0.04139784946236559,0.2300133988387673,0.1174631531933899,0.13108530594015186,0.11768646717284502,0.14515408664582402,0.06297454220634212,0.02009825815096025,0.0868691380080393,0.28025904421616793,0.03949475182351895,0.19587262053015478,0.04216331613591887,0.3485144991994307,0.3739548123109767,0.000893814801573114,0.1367588932806324,0.24031620553359684,0.6229249011857707,0.8411662315056571,0.6348509359833603,0.027501733302519066,0.466,0.504786771105309,0.04046997389033943,0.11836379460400348,0.2893820713664056,0.6956686930091185,0.11854103343465046,0.0,0.44616044616044614,0.27584727584727586,0.19305019305019305,0.049764049764049766,0.03517803517803518,1975.0,1.0183554091306395,0.8719827876016943,3.2705237679015666
ND,_38055,"McLean County, North Dakota",2068,1136,0.9679238190702919,0.15664427330820907,0.30362116991643456,0.3558905456332951,0.15041782729805014,0.033426183844011144,0.2243771234428086,0.10050962627406569,0.1620894677236693,0.14396942242355606,0.11650622876557191,0.08621177802944507,0.036098527746319366,0.07432049830124575,0.16421291053227632,0.03627003627003627,0.15373815373815375,0.02223002223002223,0.29624429624429627,0.4915174915174915,0.0033492822966507177,0.11676451402478799,0.24396607958251793,0.639269406392694,0.7746039989613087,0.6170551614304329,0.016504994932676993,0.405,0.5938717216307453,0.02934302778499091,0.06673591274993508,0.2526616463256297,0.6967587034813926,0.10108043217286915,0.003601440576230492,0.3323279407732383,0.3493282149712092,0.23060049355634768,0.06306553331505346,0.024677817384151358,1972.0,1.040013774104683,1.0384297520661157,3.4197658402203857
ND,_38057,"Mercer County, North Dakota",1200,619,0.9230668069437138,0.151056338028169,0.271830985915493,0.39929577464788735,0.14419014084507042,0.03362676056338028,0.1801869722557298,0.11444511459589868,0.12273823884197829,0.11625452352231605,0.11037394451145958,0.09559710494571773,0.04191797346200241,0.13208685162846803,0.17973462002412546,0.027732257657884785,0.17748644901046262,0.03592587923862347,0.36228412958527667,0.3965712845077524,0.0018856065367693275,0.05211526670754139,0.14101778050275904,0.8068669527896996,0.8096153846153846,0.6532740377242754,0.018555436282778715,0.404,0.6087912087912087,0.021703296703296703,0.08186813186813187,0.2612637362637363,0.758406868590508,0.12663963749105653,0.003100405437634152,0.31401209677419356,0.5521673387096774,0.09400201612903226,0.028981854838709676,0.010836693548387098,1976.0,1.153922971039918,0.9367088607594937,2.4297859706890503
ND,_38059,"Morton County, North Dakota",2744,1241,0.9285239085239085,0.12944030497314157,0.331138450875065,0.32651764569976316,0.17674579795529372,0.03615780049673656,0.18882837727119378,0.09740228444744325,0.1602486866836956,0.15195913056050894,0.17167092389994698,0.07687117451443443,0.02771217890018796,0.0572557713624753,0.2602053110993301,0.05595944512123237,0.17844932605022204,0.03528903210594569,0.3864895665500845,0.3438126301725154,0.003597678916827853,0.11517367458866545,0.13644673425294998,0.7483795911583846,0.8239742862544904,0.7003448275862069,0.022857142857142857,0.39,0.557761391567404,0.03270939686141047,0.07477784080166383,0.2881452070334657,0.803470280347028,0.10747831074783107,0.002581200258120026,0.18059097045147743,0.6365681715914204,0.12756862156892154,0.03419829008549573,0.021073946302684866,1973.0,0.9460924713584288,0.9765070921985816,4.254603109656301
ND,_38061,"Mountrail County, North Dakota",1072,556,0.9172572935552992,0.14750593824228028,0.2821852731591449,0.35629453681710216,0.1513064133016627,0.06270783847980997,0.24027370478983381,0.1010752688172043,0.13900293255131965,0.14389051808406647,0.1321603128054741,0.07116324535679375,0.028347996089931573,0.06920821114369502,0.270772238514174,0.05036417170308384,0.17573221757322174,0.0364171703083837,0.3417015341701534,0.3957849062451573,0.006269113149847095,0.27152777777777776,0.16180555555555556,0.5666666666666667,0.8190699491989059,0.6028916617151912,0.04654387007328184,0.435,0.517389605314576,0.05509964830011723,0.12778429073856976,0.27432590855803046,0.7247674819152601,0.12228728901136755,0.0006889424733034792,0.46944232238349887,0.34759358288770054,0.1348357524828113,0.02215431627196333,0.025974025974025976,1966.0,1.0002682673283927,0.8631165956876027,3.115824419033567
ND,_38063,"Nelson County, North Dakota",735,422,0.960530470476792,0.11255230125523012,0.35313807531380753,0.3548117154811716,0.14351464435146444,0.03598326359832636,0.20993473531544599,0.11892675852066716,0.21464829586656997,0.1646120377084844,0.10913705583756345,0.052574329224075414,0.014140681653372008,0.05003625815808557,0.2041334300217549,0.018214936247723135,0.17638129933211902,0.017607771706132362,0.30813600485731635,0.47965998785670916,0.012059369202226345,0.1291390728476821,0.16225165562913907,0.7086092715231788,0.6713426853707415,0.5099778270509978,0.04730229120473023,0.43,0.48096192384769537,0.008016032064128256,0.052104208416833664,0.44956579826319304,0.721976401179941,0.0700589970501475,0.0,0.359106529209622,0.3238831615120275,0.23797250859106528,0.06958762886597938,0.009450171821305841,1952.0,0.9781687071595546,0.9925908316494314,3.5408692895915053
ND,_38065,"Oliver County, North Dakota",433,184,0.960594315245478,0.13542526837324526,0.32452518579686207,0.3592072667217176,0.12881915772089184,0.05202312138728324,0.16395864106351551,0.09231905465288036,0.14401772525849335,0.138109305760709,0.12998522895125553,0.0775480059084195,0.03766617429837518,0.12186115214180207,0.14254062038404727,0.03150092649783817,0.16491661519456455,0.012970969734403953,0.30018529956763434,0.490426189005559,0.0018472906403940886,0.16149068322981366,0.16459627329192547,0.6739130434782609,0.8010973936899863,0.6586284853051997,0.014318010550113038,0.383,0.6488340192043895,0.037037037037037035,0.07818930041152264,0.21262002743484226,0.6666666666666666,0.06521739130434782,0.0,0.2374429223744292,0.4611872146118721,0.2313546423135464,0.0654490106544901,0.0045662100456621,1973.0,1.1334334270380781,0.9832928699207769,3.0894454382826475
